student_id,age,country_region,device_type,education_background,course_level,course_category,course_start_date,week_of_year,sessions,time_spent_hours,videos_watched,quiz_attempts,assignments_submitted,forum_posts,avg_quiz_score,attendance_rate,completion_status,final_score
701139,23,Americas,Laptop,WorkingPro,Beginner,Programming,2024-07-04,27,13,19,30,6,6,1,68.4,0.798,1,100
701140,23,Asia,Mobile,Undergrad,Intermediate,Data,2024-03-16,11,9,12.3,6,10,3,0,45.8,0.723,1,64.5
701141,24,Oceania,Laptop,WorkingPro,Beginner,Marketing,2024-01-19,3,9,9.9,19,6,2,4,67.4,0.819,0,71
701142,16,Oceania,Mobile,HighSchool,Intermediate,Business,2024-03-02,9,13,4.8,20,5,2,1,61.1,0.803,0,68.7
701143,31,Asia,Mobile,Undergrad,Intermediate,Marketing,2024-07-10,28,3,9.1,11,9,5,2,57.3,0.531,0,70.2
701144,30,Americas,Mobile,Graduate,Intermediate,Programming,2024-04-13,15,16,45.3,25,8,6,1,78.2,0.896,1,82.6
701145,17,Africa,Mobile,Graduate,Advanced,Design,2024-08-25,34,21,8.5,41,7,2,5,77.3,0.742,0,74.8
701146,37,Oceania,Mobile,Undergrad,Intermediate,Programming,2024-01-05,1,13,17.6,3,3,3,6,51.8,0.796,0,61.7
701147,25,Africa,Tablet,Undergrad,Beginner,Data,2024-04-06,14,14,11.6,0,12,2,0,85,0.898,1,78.6
701148,25,Europe,Laptop,Undergrad,Intermediate,Design,2024-03-12,11,16,41.9,12,8,6,1,92.6,0.995,0,88.1
701149,30,Europe,Mobile,Undergrad,Advanced,Business,2024-02-20,8,20,5.2,59,5,1,3,54.3,0.759,0,83.2
701150,18,Americas,Mobile,Graduate,Beginner,Programming,2024-11-23,47,18,23.6,14,3,6,3,75.3,0.862,1,91.7
701151,19,Americas,Laptop,HighSchool,Intermediate,Data,2024-09-26,39,13,10.7,23,12,5,0,72.3,0.683,0,58.4
701152,32,Asia,Laptop,WorkingPro,Intermediate,Programming,2024-12-24,52,8,17.7,6,10,3,2,75.3,0.843,1,72.4
701153,28,Africa,Mobile,Undergrad,Intermediate,Programming,2024-09-22,38,5,,15,11,4,3,,0.938,0,69.8
701154,26,Americas,Tablet,HighSchool,Intermediate,Programming,2024-06-26,26,17,15.6,18,3,5,2,68.2,1,0,77.7
701155,16,Asia,Mobile,Graduate,Beginner,Programming,2024-01-09,2,10,62.1,27,4,4,2,75,0.872,1,100
701156,27,Europe,Mobile,WorkingPro,Intermediate,Design,2024-12-16,51,36,41.9,54,6,5,3,34.3,0.71,1,74.7
701157,16,Europe,Mobile,WorkingPro,Advanced,Marketing,2024-05-08,19,30,,39,8,0,4,84.2,0.954,1,97.1
701158,34,Europe,Mobile,Undergrad,Advanced,Programming,2024-04-07,14,3,37.4,0,7,2,2,57.5,0.732,0,54.1
701159,16,Americas,Mobile,Undergrad,Intermediate,Design,2024-04-07,14,24,13.5,21,8,7,1,41.1,0.858,1,76.1
701160,31,Europe,Mobile,Undergrad,Intermediate,Programming,2024-03-19,12,25,34.6,16,9,9,0,57.5,0.882,1,94.6
701161,27,Asia,Mobile,WorkingPro,Beginner,Data,2024-11-27,48,7,20,10,8,10,1,85.8,0.822,1,100
701162,29,Asia,Laptop,HighSchool,Intermediate,Design,2024-11-01,44,22,15.9,35,9,4,3,77.3,1,1,86.4
701163,25,Europe,Mobile,WorkingPro,Intermediate,Programming,2024-05-20,21,45,12.5,57,2,2,0,48.3,0.844,1,72.6
701164,23,Asia,Laptop,Graduate,Beginner,Business,2024-07-13,28,17,14.9,25,5,5,1,83.7,0.722,0,79.5
701165,20,Asia,Mobile,Graduate,Beginner,Programming,2024-08-17,33,5,15.7,1,5,4,2,100,0.739,1,100
701166,25,Asia,Mobile,Undergrad,Beginner,Marketing,2024-03-19,12,53,27.1,50,6,8,0,84.8,0.85,1,100
701167,20,Asia,Laptop,Undergrad,Advanced,Design,2024-08-08,32,33,21.7,57,5,9,1,78.6,0.939,1,96.7
701168,29,Asia,Mobile,Undergrad,Beginner,Data,2024-12-28,52,13,39.4,15,5,2,1,76.7,0.947,1,100
701169,22,Europe,Mobile,Undergrad,Intermediate,Data,2024-10-03,40,18,16.1,37,8,2,0,75.7,0.993,0,73.8
701170,19,Americas,Mobile,Undergrad,Beginner,Programming,2024-12-08,49,37,15,71,5,7,3,65.8,0.934,0,81.6
701171,23,Africa,Mobile,HighSchool,Intermediate,Data,2024-01-02,1,8,2.4,12,5,4,1,56.5,0.869,0,54.5
701172,16,Africa,Mobile,Undergrad,Intermediate,Data,2024-05-27,22,6,13.4,16,5,2,4,70.7,0.777,0,63.7
701173,24,Asia,Mobile,Graduate,Beginner,Data,2024-05-10,19,18,11.7,28,8,6,1,64.2,0.766,0,70.4
701174,23,Europe,Mobile,WorkingPro,Beginner,Programming,2024-01-11,2,19,4.8,28,10,3,2,63.6,0.938,0,67.7
701175,32,Asia,Laptop,Graduate,Intermediate,Programming,2024-12-11,50,8,21.6,20,5,7,1,66.8,0.698,1,87
701176,25,Europe,Laptop,Graduate,Intermediate,Design,2024-06-19,25,7,12.3,19,3,4,1,80.1,0.999,1,73.6
701177,22,Africa,Tablet,HighSchool,Intermediate,Design,2024-04-01,14,5,17.8,2,6,2,1,83.3,0.76,1,72.3
701178,24,Oceania,Mobile,Graduate,Advanced,Data,2024-05-22,21,13,20.6,6,10,5,1,82.2,0.776,0,60.3
701179,24,Europe,Tablet,WorkingPro,Beginner,Data,2024-06-06,23,29,5.2,32,5,3,3,97.6,1,1,98.8
701180,33,Asia,Mobile,WorkingPro,Intermediate,Programming,2024-12-22,51,24,5.8,54,7,3,1,71.8,0.808,0,76.3
701181,45,Africa,Mobile,WorkingPro,Beginner,Programming,2024-10-21,43,8,10.1,15,7,3,3,31.2,0.881,0,47.5
701182,21,Europe,Laptop,Undergrad,Beginner,Data,2024-07-30,31,19,16.6,29,6,2,1,69.5,0.732,0,72.2
701183,18,Europe,Mobile,HighSchool,Beginner,Marketing,2024-05-09,19,21,20.5,44,7,3,0,69.8,0.733,0,58.6
701184,19,Europe,Mobile,Graduate,Intermediate,Marketing,2024-05-10,19,10,9.3,4,10,1,2,75.2,0.881,0,73.9
701185,35,Asia,Mobile,Graduate,Advanced,Design,2024-07-15,29,16,24.3,29,3,3,4,65.3,0.811,1,78.3
701186,21,Asia,Mobile,Undergrad,Intermediate,Programming,2024-12-13,50,43,18.3,55,7,4,1,52.2,0.942,1,89.9
701187,17,Africa,Mobile,HighSchool,Beginner,Design,2024-10-23,43,20,,29,7,4,0,67.3,0.916,0,62.1
701188,19,Europe,Mobile,Undergrad,Beginner,Business,2024-10-24,43,13,29.1,18,5,7,1,79.2,0.858,1,100
701189,31,Americas,Mobile,Undergrad,Intermediate,Marketing,2024-10-15,42,25,40.3,39,10,5,0,62.4,0.794,0,76.5
701190,18,Americas,Tablet,WorkingPro,Intermediate,Programming,2024-05-19,20,11,12.7,13,6,4,1,,0.869,0,66.5
701191,20,Americas,Laptop,Graduate,Intermediate,Programming,2024-03-03,9,12,33.4,27,2,3,2,43.2,0.919,0,58.4
701192,20,Asia,Mobile,HighSchool,Beginner,Programming,2024-11-12,46,13,16.5,14,12,5,1,63.1,0.816,0,54.8
701193,16,Asia,Mobile,Undergrad,Intermediate,Design,2024-08-28,35,14,15.8,32,6,1,2,66.8,1,1,92.8
701194,36,Americas,Laptop,Undergrad,Intermediate,Marketing,2024-03-03,9,10,6.5,9,9,4,1,85.6,0.63,0,56.3
701195,34,Asia,Mobile,Undergrad,Intermediate,Data,2024-02-24,8,33,36,54,11,3,1,69.5,0.93,1,96.5
701196,25,Africa,Laptop,Graduate,Advanced,Programming,2024-02-05,6,9,14.9,9,4,5,1,68.8,0.867,0,69.3
701197,21,Asia,Mobile,WorkingPro,Beginner,Programming,2024-02-22,8,17,23.5,23,4,4,0,50.4,0.979,0,64.5
701198,33,Asia,Laptop,Undergrad,Beginner,Programming,2024-10-05,40,44,14.2,54,9,4,1,70.2,0.928,0,73.2
701199,22,Asia,Mobile,Undergrad,Intermediate,Programming,2024-05-11,19,48,11.9,41,7,5,3,82.7,1,1,91.4
701200,21,Europe,Mobile,Undergrad,Intermediate,Design,2024-09-24,39,7,5,10,2,4,2,70.7,0.781,0,73.7
701201,17,Americas,Laptop,Undergrad,Beginner,Programming,2024-10-20,42,38,21.1,55,9,4,0,77.3,0.825,1,87.1
701202,22,Asia,Mobile,Graduate,Beginner,Business,2024-04-22,17,43,13.9,72,5,0,3,91.7,0.78,1,82.5
701203,23,Europe,Laptop,Graduate,Intermediate,Design,2024-08-11,32,20,18.6,31,6,1,3,62,0.806,0,70.9
701204,23,Americas,Mobile,Graduate,Beginner,Design,2024-08-13,33,21,20.7,42,10,3,0,66,0.959,1,91.8
701205,18,Americas,Mobile,Undergrad,Beginner,Data,2024-01-21,3,29,18.5,28,4,6,0,70.7,0.77,1,91
701206,34,Asia,Tablet,Undergrad,Intermediate,Business,2024-03-09,10,35,18,55,7,3,0,93.9,1,0,80.6
701207,23,Asia,Laptop,WorkingPro,Intermediate,Data,2024-05-29,22,8,13.1,10,4,3,1,83.5,0.995,0,68.8
701208,25,Europe,Mobile,Undergrad,Beginner,Programming,2024-10-27,43,21,12.8,29,7,7,2,60.5,0.981,0,69.1
701209,22,Asia,Laptop,Undergrad,Advanced,Design,2024-03-02,9,8,33.3,12,3,4,3,74.3,0.824,1,76.4
701210,28,Americas,Laptop,Undergrad,Intermediate,Programming,2024-07-22,30,26,13.2,34,8,2,1,62,0.768,1,74.9
701211,24,Europe,Mobile,Undergrad,Advanced,Programming,2024-11-01,44,1,22.8,14,5,3,0,54.8,0.704,0,58.3
701212,24,Americas,Mobile,Undergrad,Intermediate,Data,2024-12-30,1,17,15.5,28,9,6,3,98.3,0.98,1,93.5
701213,16,Asia,Mobile,Undergrad,Beginner,Business,2024-10-05,40,4,9,16,7,2,4,89.1,0.844,1,100
701214,22,Africa,Laptop,HighSchool,Advanced,Data,2024-11-05,45,45,32.7,63,10,9,1,35.8,0.943,1,92.3
701215,28,Americas,Mobile,HighSchool,Intermediate,Marketing,2024-08-24,34,7,16.1,0,8,2,3,67.6,0.726,0,71.3
701216,26,Asia,Mobile,Undergrad,Beginner,Marketing,2024-03-17,11,11,37.4,23,5,5,1,90,0.875,1,100
701217,23,Asia,Mobile,HighSchool,Advanced,Data,2024-09-29,39,12,16.1,33,5,2,1,77.8,0.746,0,69.3
701218,16,Asia,Laptop,Undergrad,Intermediate,Design,2024-03-03,9,13,33.1,18,5,4,1,56.2,0.703,0,63.6
701219,33,Asia,Laptop,WorkingPro,Intermediate,Data,2024-09-19,38,14,7.4,7,6,6,4,61.4,0.618,0,56.7
701220,24,Americas,Mobile,WorkingPro,Intermediate,Data,2024-08-23,34,28,10.5,31,11,3,4,99.3,0.91,1,90.5
701221,25,Americas,Laptop,Undergrad,Advanced,Business,2024-03-01,9,24,33.6,45,6,5,1,55.3,1,0,94.1
701222,24,Asia,Laptop,Undergrad,Beginner,Business,2024-07-09,28,9,5.2,0,7,6,1,74.7,0.838,0,68.8
701223,25,Asia,Laptop,HighSchool,Advanced,Business,2024-12-17,51,41,18.1,86,7,3,2,60.3,0.947,1,100
701224,20,Asia,Tablet,WorkingPro,Intermediate,Data,2024-11-07,45,21,26.3,35,7,3,2,88,1,1,93.6
701225,32,Europe,Laptop,Undergrad,Beginner,Design,2024-07-06,27,11,11.7,20,10,3,0,68.2,0.933,1,93.3
701226,27,Americas,Mobile,Graduate,Intermediate,Data,2024-09-05,36,24,23.1,30,5,6,1,93.5,1,1,100
701227,17,Asia,Mobile,Undergrad,Intermediate,Data,2024-06-01,22,17,29.8,25,8,6,3,59.8,0.766,0,72.6
701228,20,Europe,Mobile,Undergrad,Beginner,Marketing,2024-11-11,46,21,37.8,26,7,5,2,37.9,0.816,0,56.3
701229,28,Europe,Laptop,HighSchool,Beginner,Business,2024-11-01,44,3,37,0,3,4,1,60.4,0.877,0,56
701230,22,Europe,Mobile,WorkingPro,Beginner,Design,2024-04-09,15,15,5.6,26,4,7,0,54.7,0.997,0,56.3
701231,25,Europe,Laptop,Graduate,Beginner,Programming,2024-05-20,21,35,49.5,44,10,3,1,71.2,1,1,100
701232,27,Americas,Laptop,Graduate,Beginner,Data,2024-05-27,22,9,22.6,25,7,6,0,47.9,0.694,0,50.8
701233,22,Africa,Tablet,Undergrad,Intermediate,Data,2024-07-16,29,5,11.9,6,9,3,2,64.2,0.313,0,58.6
701234,28,Asia,Laptop,Graduate,Intermediate,Data,2024-10-23,43,22,30,38,3,3,5,83.2,0.904,1,96.1
701235,22,Asia,Mobile,Undergrad,Intermediate,Programming,2024-02-13,7,12,9.5,29,10,2,0,66.4,0.767,0,59.3
701236,24,Americas,Mobile,Undergrad,Intermediate,Programming,2024-04-27,17,27,13.8,55,8,3,4,69,1,0,68.3
701237,34,Asia,Laptop,WorkingPro,Intermediate,Business,2024-03-11,11,11,12.2,20,12,3,0,,0.842,0,73.2
701238,16,Europe,Mobile,Undergrad,Beginner,Data,2024-02-15,7,11,24.9,0,4,4,2,80.2,0.83,1,86.3
701239,24,Africa,Laptop,Graduate,Beginner,Programming,2024-08-03,31,19,7,50,6,2,0,73.4,0.936,1,92
701240,20,Asia,Mobile,Graduate,Beginner,Marketing,2024-07-29,31,6,,0,7,3,0,69,0.992,0,65.9
701241,19,Americas,Laptop,Undergrad,Beginner,Marketing,2024-06-27,26,10,14.5,13,5,7,5,70,0.752,0,81.5
701242,28,Asia,Laptop,HighSchool,Beginner,Business,2024-04-18,16,25,7.2,40,5,4,0,68,0.835,1,69.7
701243,17,Asia,Mobile,Undergrad,Intermediate,Data,2024-07-16,29,38,32.8,45,10,6,1,65.3,0.923,1,93.3
701244,26,Asia,Mobile,Undergrad,Intermediate,Data,2024-02-09,6,16,14.9,32,6,5,2,78.7,,0,57.9
701245,19,Americas,Mobile,WorkingPro,Beginner,Design,2024-12-22,51,18,13.4,26,7,2,1,37.1,0.698,0,48
701246,22,Asia,Mobile,Undergrad,Beginner,Marketing,2024-08-12,33,24,14.3,40,3,7,2,59.3,1,1,90.6
701247,33,Africa,Mobile,Undergrad,Beginner,Business,2024-11-01,44,31,8.5,46,4,3,1,53.8,0.883,0,73.1
701248,28,Europe,Mobile,Graduate,Beginner,Design,2024-12-18,51,12,36.4,19,7,4,0,73,0.905,0,79
701249,27,Asia,Mobile,HighSchool,Beginner,Design,2024-11-18,47,37,7.1,42,12,4,0,93.5,0.935,1,90.1
701250,16,Europe,Mobile,Graduate,Intermediate,Business,2024-12-25,52,12,6.4,18,12,3,1,75.3,0.76,1,91.2
701251,20,Africa,Mobile,Undergrad,Intermediate,Programming,2024-06-08,23,7,30.7,1,13,8,1,67.7,0.899,1,96.7
701252,24,Asia,Mobile,Undergrad,Intermediate,Programming,2024-12-18,51,44,39.9,44,8,4,0,53.8,0.762,0,74
701253,22,Oceania,Tablet,HighSchool,Intermediate,Programming,2024-10-31,44,24,13.5,39,6,6,0,71,0.877,0,61.6
701254,20,Americas,Mobile,Undergrad,Beginner,Data,2024-07-03,27,22,14.4,47,9,6,2,67,0.969,0,78.2
701255,21,Europe,Mobile,Graduate,Beginner,Programming,2024-10-10,41,7,3.1,18,4,2,1,74.9,0.725,0,63.4
701256,41,Oceania,Laptop,HighSchool,Intermediate,Business,2024-09-25,39,10,3.8,9,6,4,0,79,0.921,1,86.6
701257,31,Asia,Tablet,Undergrad,Beginner,Business,2024-07-28,30,27,13.1,30,7,4,4,41.7,0.95,0,61.5
701258,24,Asia,Mobile,Undergrad,Intermediate,Business,2024-10-01,40,36,27.5,36,10,12,1,89.1,1,1,100
701259,28,Americas,Laptop,Undergrad,Beginner,Business,2024-05-02,18,12,18.9,14,8,3,1,53.6,0.843,1,81.7
701260,23,Americas,Laptop,WorkingPro,Beginner,Design,2024-09-20,38,21,9.7,51,10,2,0,57.3,0.808,0,68.4
701261,18,Americas,Mobile,Undergrad,Intermediate,Programming,2024-07-31,31,9,12.3,7,6,4,2,56.4,0.748,0,51.4
701262,21,Americas,Mobile,WorkingPro,Beginner,Marketing,2024-11-16,46,11,24.5,4,3,6,2,78.6,0.786,1,86.6
701263,18,Asia,Laptop,HighSchool,Beginner,Marketing,2024-12-25,52,26,28.8,21,4,2,1,62.4,0.829,0,64.9
701264,20,Americas,Mobile,Undergrad,Beginner,Programming,2024-06-03,23,16,32.9,34,11,10,1,63.1,0.806,1,94
701265,21,Americas,Mobile,Graduate,Beginner,Data,2024-07-25,30,10,27.9,13,2,3,1,58.3,,1,85.8
701266,25,Europe,Tablet,Graduate,Intermediate,Data,2024-01-05,1,46,17.7,81,7,2,1,93.5,0.966,1,99.9
701267,30,Americas,Mobile,WorkingPro,Intermediate,Marketing,2024-06-17,25,8,16.2,3,3,2,1,79.3,0.716,0,64.2
701268,25,Africa,Tablet,Undergrad,Beginner,Design,2024-07-01,27,16,28.5,23,6,1,2,68.9,1,1,76.5
701269,33,Asia,Mobile,Undergrad,Intermediate,Data,2024-12-20,51,8,15.3,26,2,5,4,14.5,0.849,0,53.3
701270,32,Asia,Mobile,Undergrad,Intermediate,Marketing,2024-05-06,19,12,50.4,17,11,5,1,86.4,0.769,1,95.2
701271,31,Asia,Laptop,WorkingPro,Beginner,Marketing,2024-09-14,37,25,21.4,38,9,3,2,,0.765,0,76.2
701272,27,Europe,Mobile,Graduate,Beginner,Data,2024-05-02,18,23,16.6,26,4,1,6,50.1,1,0,53.6
701273,17,Europe,Laptop,Undergrad,Beginner,Programming,2024-09-17,38,10,7.5,10,3,1,0,68.2,0.656,0,64.9
701274,25,Africa,Mobile,Undergrad,Beginner,Marketing,2024-04-27,17,38,,42,10,8,2,63.7,1,0,82.9
701275,20,Africa,Mobile,Graduate,Beginner,Data,2024-06-23,25,15,7.1,22,9,5,5,38.7,0.797,1,69.8
701276,25,Africa,Laptop,WorkingPro,Intermediate,Programming,2024-01-01,1,31,13.2,38,8,1,1,70,0.926,1,78.1
701277,36,Asia,Mobile,HighSchool,Beginner,Business,2024-05-05,18,9,27.2,22,4,6,1,56.5,1,0,64.7
701278,16,Asia,Laptop,WorkingPro,Beginner,Data,2024-03-18,12,28,26.4,34,10,4,2,48.5,0.842,0,65.5
701279,22,Asia,Laptop,HighSchool,Intermediate,Programming,2024-06-09,23,11,17.3,30,3,1,2,76.7,0.754,0,75.2
701280,27,Americas,Mobile,Undergrad,Intermediate,Business,2024-11-14,46,13,30.3,33,8,2,1,55.2,0.868,0,73.2
701281,18,Americas,Mobile,Undergrad,Intermediate,Data,2024-11-15,46,40,33.4,60,7,8,2,65.2,0.979,0,88.9
701282,31,Asia,Mobile,Undergrad,Intermediate,Programming,2024-03-24,12,46,9.5,70,10,2,1,68.8,0.945,1,88.1
701283,20,Europe,Laptop,Graduate,Intermediate,Data,2024-11-02,44,12,24.4,16,7,7,5,93,0.604,0,86.2
701284,20,Asia,Laptop,Graduate,Beginner,Data,2024-05-01,18,5,20.4,21,5,6,1,83.2,0.833,0,61.9
701285,16,Europe,Mobile,Graduate,Intermediate,Marketing,2024-12-16,51,16,10.2,26,9,8,3,59.2,0.626,0,83.7
701286,24,Africa,Mobile,HighSchool,Intermediate,Programming,2024-03-17,11,23,23.3,36,7,5,2,63.3,0.909,1,93.6
701287,23,Asia,Mobile,WorkingPro,Intermediate,Marketing,2024-07-03,27,30,5.3,50,4,4,1,76.4,0.931,0,76.6
701288,34,Americas,Mobile,Graduate,Beginner,Marketing,2024-08-18,33,19,8.8,46,9,2,1,,0.772,0,77.6
701289,18,Asia,Mobile,Undergrad,Advanced,Design,2024-07-14,28,20,11.9,31,7,3,1,75.1,0.972,1,82.5
701290,16,Asia,Mobile,Undergrad,Advanced,Programming,2024-01-25,4,18,4,12,8,1,3,64.7,0.79,0,70.9
701291,30,Asia,Mobile,WorkingPro,Intermediate,Programming,2024-08-13,33,17,12.2,22,7,5,1,67,0.954,0,71.2
701292,32,Europe,Laptop,Undergrad,Beginner,Business,2024-03-25,13,15,42,9,10,7,1,59.4,0.718,1,91
701293,21,Asia,Laptop,Graduate,Advanced,Data,2024-12-01,48,20,7.4,16,5,6,0,58.8,0.8,0,53.1
701294,24,Asia,Mobile,Undergrad,Beginner,Business,2024-11-12,46,7,16.8,8,6,2,1,54.5,0.82,0,54
701295,30,Asia,Mobile,Undergrad,Intermediate,Programming,2024-10-28,44,25,30.7,23,10,5,1,61.9,0.813,0,69.1
701296,27,Europe,Mobile,Undergrad,Intermediate,Data,2024-08-01,31,7,43.5,8,7,7,1,78.1,0.756,0,88.3
701297,30,Americas,Laptop,Undergrad,Intermediate,Design,2024-10-15,42,9,12,13,6,1,1,52.8,0.839,0,57.4
701298,31,Americas,Mobile,Undergrad,Beginner,Programming,2024-03-20,12,15,24.2,0,4,3,2,35.5,0.879,0,62.3
701299,26,Oceania,Tablet,Undergrad,Beginner,Programming,2024-01-18,3,7,8.1,19,6,1,2,53.2,0.914,0,56.6
701300,17,Europe,Mobile,WorkingPro,Intermediate,Programming,2024-09-05,36,17,6.2,23,9,5,2,71.1,0.875,0,76.9
701301,26,Europe,Tablet,Undergrad,Intermediate,Programming,2024-12-16,51,4,28.2,9,6,6,1,42,0.962,0,60
701302,29,Europe,Laptop,Undergrad,Intermediate,Marketing,2024-09-10,37,19,8.9,37,7,6,1,58.5,0.728,0,63
701303,16,Americas,Laptop,WorkingPro,Intermediate,Programming,2024-11-20,47,15,25.4,22,7,4,5,82.9,0.944,1,100
701304,16,Americas,Laptop,HighSchool,Beginner,Business,2024-09-13,37,22,15.5,18,6,1,4,68.4,0.529,1,79.3
701305,16,Americas,Mobile,Graduate,Beginner,Marketing,2024-01-24,4,17,13.4,32,10,3,3,74.4,0.765,0,69.4
701306,23,Asia,Tablet,Graduate,Advanced,Programming,2024-03-05,10,16,19.7,38,14,7,0,62.9,0.851,1,90.3
701307,20,Americas,Mobile,Undergrad,Intermediate,Design,2024-06-27,26,7,5.3,15,7,1,3,53.2,0.806,0,46.1
701308,23,Asia,Tablet,HighSchool,Beginner,Data,2024-07-26,30,8,28.3,0,4,6,3,,0.953,0,87.4
701309,16,Europe,Mobile,Undergrad,Beginner,Business,2024-11-21,47,48,56.7,40,6,4,2,72.8,1,1,97
701310,29,Africa,Mobile,Undergrad,Intermediate,Programming,2024-04-01,14,22,21,39,8,6,3,48.4,0.72,0,62.6
701311,23,Europe,Mobile,Undergrad,Advanced,Programming,2024-09-09,37,14,25.4,38,8,5,3,,0.734,0,81.8
701312,30,Asia,Laptop,Undergrad,Beginner,Data,2024-09-21,38,9,18.6,18,3,2,2,69.3,0.792,0,62.9
701313,26,Americas,Mobile,Graduate,Intermediate,Programming,2024-01-07,1,10,8.4,14,7,1,2,56.9,1,1,81.4
701314,30,Europe,Mobile,Undergrad,Beginner,Marketing,2024-03-26,13,30,25.1,62,5,4,1,55,1,1,89.6
701315,18,Europe,Mobile,Undergrad,Advanced,Business,2024-10-11,41,14,20.9,15,10,3,1,76.9,0.935,0,69.6
701316,28,Oceania,Mobile,WorkingPro,Intermediate,Programming,2024-11-16,46,18,35.1,20,5,2,1,53.3,0.784,0,73.6
701317,27,Asia,Mobile,Undergrad,Beginner,Business,2024-07-19,29,10,14.6,1,5,3,2,72.4,0.908,1,81
701318,25,Asia,Mobile,Graduate,Intermediate,Programming,2024-07-21,29,24,6.5,32,9,3,1,73.5,1,0,64.1
701319,25,Europe,Mobile,Undergrad,Beginner,Data,2024-02-21,8,20,41.8,30,11,6,1,85.3,0.779,0,90.1
701320,28,Americas,Laptop,WorkingPro,Intermediate,Business,2024-02-19,8,7,16.6,17,15,4,3,66,0.902,0,77.6
701321,16,Africa,Mobile,HighSchool,Advanced,Business,2024-10-27,43,22,28,15,9,3,2,64.3,0.935,1,93.7
701322,17,Asia,Laptop,Undergrad,Beginner,Data,2024-11-23,47,19,18.1,29,6,5,2,59.2,1,0,71.6
701323,19,Europe,Tablet,HighSchool,Beginner,Data,2024-08-31,35,14,6.7,27,8,7,1,80.8,0.746,1,73.9
701324,24,Africa,Mobile,HighSchool,Intermediate,Programming,2024-03-10,10,6,17.9,3,5,0,2,71.7,0.726,0,70.4
701325,16,Asia,Mobile,Undergrad,Intermediate,Programming,2024-12-15,50,60,17.7,90,9,6,2,56.3,0.959,1,87.6
701326,27,Europe,Laptop,Graduate,Intermediate,Data,2024-05-11,19,14,13.3,0,10,2,3,81.1,0.86,1,81.6
701327,25,Europe,Mobile,HighSchool,Advanced,Data,2024-08-30,35,30,14.6,23,7,6,1,79.8,0.811,1,79.6
701328,36,Americas,Laptop,WorkingPro,Intermediate,Programming,2024-01-12,2,38,7.5,36,6,2,0,77,0.923,0,75.4
701329,22,Americas,Tablet,Undergrad,Intermediate,Design,2024-07-26,30,1,7.7,5,3,2,1,61,0.641,0,63.2
701330,26,Africa,Mobile,Undergrad,Beginner,Programming,2024-10-20,42,27,14.5,39,8,5,1,61.8,0.908,0,65.6
701331,21,Americas,Laptop,HighSchool,Beginner,Data,2024-12-23,52,14,5.2,6,10,4,2,73.1,0.976,0,73
701332,23,Americas,Mobile,Undergrad,Beginner,Marketing,2024-06-27,26,35,11.2,64,8,2,0,54,0.811,0,72.1
701333,16,Americas,Mobile,HighSchool,Intermediate,Marketing,2024-10-09,41,22,5.6,14,12,3,0,49.9,0.668,0,59.1
701334,25,Oceania,Mobile,HighSchool,Intermediate,Marketing,2024-02-16,7,12,18,23,12,7,2,74.7,0.852,1,87.8
701335,38,Americas,Mobile,WorkingPro,Intermediate,Marketing,2024-09-21,38,20,15.1,24,7,4,2,76.5,0.861,1,95.7
701336,23,Americas,Mobile,Undergrad,Intermediate,Programming,2024-03-05,10,22,18.7,27,7,4,2,54.9,0.746,0,70.7
701337,34,Europe,Mobile,HighSchool,Intermediate,Design,2024-04-16,16,19,33.8,33,11,5,0,75.1,0.856,1,89.8
701338,17,Americas,Mobile,WorkingPro,Intermediate,Business,2024-08-01,31,12,20,20,4,1,1,65,1,1,84.5
701339,25,Americas,Mobile,Undergrad,Advanced,Design,2024-12-22,51,17,65.3,31,9,6,1,73.7,0.944,1,100
701340,33,Americas,Laptop,HighSchool,Intermediate,Data,2024-10-18,42,7,30.6,0,8,8,2,67.7,0.713,1,83.2
701341,33,Americas,Laptop,Undergrad,Beginner,Business,2024-10-07,41,30,23.9,46,7,4,1,83.6,0.77,0,75.2
701342,36,Africa,Mobile,WorkingPro,Advanced,Programming,2024-03-28,13,3,,12,4,1,2,64.9,0.789,0,51.7
701343,31,Americas,Mobile,Graduate,Intermediate,Design,2024-12-15,50,26,11,38,11,1,2,86.4,0.939,0,72.4
701344,16,Asia,Laptop,Graduate,Advanced,Business,2024-11-02,44,22,3.3,12,9,2,2,73,0.79,0,71.2
701345,23,Asia,Tablet,Undergrad,Intermediate,Data,2024-04-07,14,42,17.4,83,6,3,1,67.6,1,0,82.1
701346,30,Asia,Mobile,WorkingPro,Intermediate,Programming,2024-09-03,36,16,23.2,21,9,6,0,,0.844,1,97.9
701347,21,Americas,Tablet,Graduate,Intermediate,Business,2024-04-20,16,19,23.6,31,8,5,1,70.2,1,0,75.7
701348,20,Asia,Mobile,WorkingPro,Intermediate,Marketing,2024-12-11,50,28,16.7,48,6,3,0,82.1,0.862,1,75.6
701349,35,Americas,Laptop,HighSchool,Advanced,Data,2024-01-06,1,11,14.7,15,6,3,1,69.3,0.63,0,46.4
701350,25,Africa,Laptop,HighSchool,Intermediate,Data,2024-09-08,36,25,17.4,10,6,2,0,58.2,0.953,1,72.6
701351,19,Asia,Mobile,Graduate,Beginner,Design,2024-11-12,46,8,5.4,0,6,6,1,75.7,0.809,0,84
701352,16,Americas,Mobile,Undergrad,Beginner,Design,2024-08-09,32,38,21.2,54,6,4,1,44.5,1,0,65.9
